#      date    value 
 2012-01-01  10.9375 
 2012-01-02   7.1875 
 2012-01-03  31.9375 
 2012-01-04   27.875 
 2012-01-05     3.75 
 2012-01-06   0.6875 
 2012-01-07    0.375 
 2012-01-08   0.3125 
 2012-01-09    1.375 
 2012-01-10   0.0625 
 2012-01-11     0.25 
 2012-01-12   3.9375 
 2012-01-13        0 
 2012-01-14        0 
 2012-01-15        0 
 2012-01-16        0 
 2012-01-17   0.1875 
 2012-01-18   3.3125 
 2012-01-19        4 
 2012-01-20   1.9375 
 2012-01-21   5.4375 
 2012-01-22    5.375 
 2012-01-23        0 
 2012-01-24      2.5 
 2012-01-25  11.3125 
 2012-01-26   0.6875 
 2012-01-27   0.1875 
 2012-01-28    0.125 
 2012-01-29   2.1875 
 2012-01-30    0.625 
 2012-01-31     0.25 
 2012-02-01        0 
 2012-02-02        0 
 2012-02-03        0 
 2012-02-04    4.625 
 2012-02-05   0.6875 
 2012-02-06   0.0625 
 2012-02-07        0 
 2012-02-08   0.1875 
 2012-02-09     1.75 
 2012-02-10    2.125 
 2012-02-11   0.1875 
 2012-02-12        0 
 2012-02-13   0.3125 
 2012-02-14        0 
 2012-02-15        0 
 2012-02-16        0 
 2012-02-17   2.4375 
 2012-02-18   10.125 
 2012-02-19   0.3125 
 2012-02-20   1.9375 
 2012-02-21    2.125 
 2012-02-22   4.9375 
 2012-02-23    0.375 
 2012-02-24        0 
 2012-02-25    0.375 
 2012-02-26     0.75 
 2012-02-27    0.375 
 2012-02-28        0 
 2012-02-29        0 
 2012-03-01     2.75 
 2012-03-02   0.5625 
 2012-03-03   3.4375 
 2012-03-04    0.375 
 2012-03-05        0 
 2012-03-06     1.25 
 2012-03-07    3.625 
 2012-03-08    2.625 
 2012-03-09   0.3125 
 2012-03-10        0 
 2012-03-11        0 
 2012-03-12        0 
 2012-03-13        0 
 2012-03-14        0 
 2012-03-15        0 
 2012-03-16    5.125 
 2012-03-17     0.25 
 2012-03-18   0.0625 
 2012-03-19    2.375 
 2012-03-20   0.5625 
 2012-03-21        0 
 2012-03-22        0 
 2012-03-23        0 
 2012-03-24        0 
 2012-03-25        0 
 2012-03-26        0 
 2012-03-27        0 
 2012-03-28        0 
 2012-03-29        0 
 2012-03-30        0 
 2012-03-31        0 
 2012-04-01        0 
 2012-04-02   8.5625 
 2012-04-03  11.8125 
 2012-04-04   0.0625 
 2012-04-05        0 
 2012-04-06   0.8125 
 2012-04-07    0.125 
 2012-04-08    0.625 
 2012-04-09   4.8125 
 2012-04-10   4.4375 
 2012-04-11   0.5625 
 2012-04-12   0.5625 
 2012-04-13   0.3125 
 2012-04-14     0.25 
 2012-04-15        0 
 2012-04-16   1.3125 
 2012-04-17   15.375 
 2012-04-18   1.1875 
 2012-04-19   2.3125 
 2012-04-20  10.8125 
 2012-04-21        7 
 2012-04-22   2.0625 
 2012-04-23   0.9375 
 2012-04-24     4.75 
 2012-04-25    3.875 
 2012-04-26    0.875 
 2012-04-27    0.125 
 2012-04-28    0.125 
 2012-04-29   0.3125 
 2012-04-30   7.9375 
 2012-05-01        0 
 2012-05-02        0 
 2012-05-03        0 
 2012-05-04   0.0625 
 2012-05-05        0 
 2012-05-06   6.0625 
 2012-05-07   8.6875 
 2012-05-08    1.375 
 2012-05-09   0.3125 
 2012-05-10    8.125 
 2012-05-11        2 
 2012-05-12   0.0625 
 2012-05-13    10.75 
 2012-05-14   2.3125 
 2012-05-15   0.3125 
 2012-05-16     2.25 
 2012-05-17        9 
 2012-05-18    2.875 
 2012-05-19        0 
 2012-05-20        0 
