#      date    value 
 1994-01-01  11.4375 
 1994-01-02   2.1875 
 1994-01-03   2.3125 
 1994-01-04     4.75 
 1994-01-05    21.25 
 1994-01-06  16.9375 
 1994-01-07  22.9375 
 1994-01-08  25.4375 
 1994-01-09   6.9375 
 1994-01-10   0.5625 
 1994-01-11    0.125 
 1994-01-12   0.3125 
 1994-01-13     0.75 
 1994-01-14      1.5 
 1994-01-15     1.75 
 1994-01-16      3.5 
 1994-01-17   1.8125 
 1994-01-18   0.3125 
 1994-01-19   0.0625 
 1994-01-20    2.625 
 1994-01-21     0.75 
 1994-01-22        0 
 1994-01-23        0 
 1994-01-24   0.0625 
 1994-01-25        0 
 1994-01-26        0 
 1994-01-27        0 
 1994-01-28        0 
 1994-01-29   1.1875 
 1994-01-30        0 
 1994-01-31   14.625 
 1994-02-01     0.25 
 1994-02-02        0 
 1994-02-03        0 
 1994-02-04    0.125 
 1994-02-05        0 
 1994-02-06   1.6875 
 1994-02-07   1.6875 
 1994-02-08  14.6875 
 1994-02-09    0.125 
 1994-02-10   0.6875 
 1994-02-11        0 
 1994-02-12        0 
 1994-02-13        0 
 1994-02-14    1.125 
 1994-02-15   3.0625 
 1994-02-16     3.75 
 1994-02-17   1.6875 
 1994-02-18        2 
 1994-02-19        0 
 1994-02-20        0 
 1994-02-21        0 
 1994-02-22        0 
 1994-02-23        0 
 1994-02-24    0.125 
 1994-02-25        0 
 1994-02-26   0.3125 
 1994-02-27   2.8125 
 1994-02-28   0.0625 
 1994-03-01   0.3125 
 1994-03-02        0 
 1994-03-03    0.125 
 1994-03-04   0.0625 
 1994-03-05   0.1875 
 1994-03-06   0.0625 
 1994-03-07        0 
 1994-03-08        0 
 1994-03-09        0 
 1994-03-10  12.5625 
 1994-03-11     3.75 
 1994-03-12    0.125 
 1994-03-13        0 
 1994-03-14        0 
 1994-03-15      1.5 
 1994-03-16   5.8125 
 1994-03-17   0.0625 
 1994-03-18        0 
 1994-03-19        0 
 1994-03-20        0 
 1994-03-21        0 
 1994-03-22   0.1875 
 1994-03-23        0 
 1994-03-24        0 
 1994-03-25        0 
 1994-03-26        0 
 1994-03-27        0 
 1994-03-28        0 
 1994-03-29        0 
 1994-03-30        0 
 1994-03-31   7.0625 
 1994-04-01     0.25 
 1994-04-02        0 
 1994-04-03        0 
 1994-04-04    0.625 
 1994-04-05     3.75 
 1994-04-06  37.3125 
 1994-04-07   0.1875 
 1994-04-08    0.125 
 1994-04-09     0.75 
 1994-04-10    9.875 
 1994-04-11    0.125 
 1994-04-12        0 
 1994-04-13   0.1875 
 1994-04-14        0 
 1994-04-15        0 
 1994-04-16        0 
 1994-04-17        6 
 1994-04-18    3.375 
 1994-04-19     14.5 
 1994-04-20        0 
 1994-04-21   1.8125 
 1994-04-22    1.625 
 1994-04-23      0.5 
 1994-04-24        0 
 1994-04-25        0 
 1994-04-26   6.1875 
 1994-04-27   2.0625 
 1994-04-28   22.875 
 1994-04-29        0 
 1994-04-30    2.875 
 1994-05-01   5.9375 
 1994-05-02    6.625 
 1994-05-03        0 
 1994-05-04        0 
 1994-05-05        0 
 1994-05-06    0.625 
 1994-05-07   0.0625 
 1994-05-08        0 
 1994-05-09   0.3125 
 1994-05-10    5.375 
 1994-05-11    0.125 
 1994-05-12    0.375 
 1994-05-13       19 
 1994-05-14   6.1875 
 1994-05-15     0.25 
 1994-05-16   0.1875 
 1994-05-17  13.0625 
 1994-05-18   35.375 
 1994-05-19   2.3125 
 1994-05-20      1.5 
 1994-05-21  30.1875 
 1994-05-22  22.5625 
 1994-05-23    10.75 
 1994-05-24   8.1875 
 1994-05-25    27.25 
 1994-05-26  38.5625 
 1994-05-27    27.75 
 1994-05-28    1.375 
 1994-05-29   1.9375 
 1994-05-30   3.5625 
 1994-05-31   4.3125 
 1994-06-01        0 
 1994-06-02        0 
 1994-06-03    3.875 
 1994-06-04      0.5 
 1994-06-05   2.6875 
 1994-06-06    0.125 
 1994-06-07   2.1875 
 1994-06-08   0.8125 
 1994-06-09        0 
 1994-06-10        0 
 1994-06-11        0 
 1994-06-12   9.4375 
 1994-06-13  12.3125 
 1994-06-14  35.6875 
 1994-06-15    10.75 
 1994-06-16     10.5 
 1994-06-17    4.875 
 1994-06-18    1.625 
 1994-06-19     0.25 
 1994-06-20        0 
 1994-06-21        0 
 1994-06-22    0.125 
 1994-06-23     0.25 
 1994-06-24        0 
 1994-06-25   4.4375 
 1994-06-26   0.0625 
 1994-06-27        0 
 1994-06-28        0 
 1994-06-29        0 
 1994-06-30        1 
 1994-07-01        0 
 1994-07-02    0.375 
 1994-07-03   29.125 
 1994-07-04  34.0625 
 1994-07-05  12.4375 
 1994-07-06     18.5 
 1994-07-07     0.25 
 1994-07-08   0.1875 
 1994-07-09        0 
 1994-07-10     0.25 
 1994-07-11    1.125 
 1994-07-12        0 
 1994-07-13        0 
 1994-07-14   0.5625 
 1994-07-15  30.9375 
 1994-07-16    1.625 
 1994-07-17      1.5 
 1994-07-18    0.125 
 1994-07-19    1.125 
 1994-07-20   12.875 
 1994-07-21    14.75 
 1994-07-22      0.5 
 1994-07-23        0 
 1994-07-24   3.6875 
 1994-07-25    1.625 
 1994-07-26   0.3125 
 1994-07-27   0.8125 
 1994-07-28   0.8125 
 1994-07-29        6 
 1994-07-30   0.9375 
 1994-07-31   17.625 
 1994-08-01  14.1875 
 1994-08-02   8.1875 
 1994-08-03   0.3125 
 1994-08-04        0 
 1994-08-05        0 
 1994-08-06       16 
 1994-08-07  15.8125 
 1994-08-08    9.875 
 1994-08-09    0.375 
 1994-08-10      0.5 
 1994-08-11   0.1875 
 1994-08-12  18.6875 
 1994-08-13   15.875 
 1994-08-14    2.125 
 1994-08-15   0.0625 
 1994-08-16   12.625 
 1994-08-17   0.9375 
 1994-08-18   0.3125 
 1994-08-19        0 
 1994-08-20        0 
 1994-08-21    2.875 
 1994-08-22    28.75 
 1994-08-23     4.25 
 1994-08-24    6.625 
 1994-08-25      0.5 
 1994-08-26        0 
 1994-08-27  16.8125 
 1994-08-28     18.5 
 1994-08-29      1.5 
 1994-08-30     4.75 
 1994-08-31   1.4375 
 1994-09-01        0 
 1994-09-02   0.0625 
 1994-09-03    0.125 
 1994-09-04    0.125 
 1994-09-05  17.8125 
 1994-09-06  12.8125 
 1994-09-07   0.9375 
 1994-09-08        0 
 1994-09-09   0.0625 
 1994-09-10   0.1875 
 1994-09-11        0 
 1994-09-12    0.375 
 1994-09-13     0.25 
 1994-09-14      3.5 
 1994-09-15   16.875 
 1994-09-16    5.625 
 1994-09-17  39.5625 
 1994-09-18   37.125 
 1994-09-19   26.375 
 1994-09-20       14 
 1994-09-21    0.125 
 1994-09-22   8.5625 
 1994-09-23  14.4375 
 1994-09-24  16.8125 
 1994-09-25    4.875 
 1994-09-26    6.625 
 1994-09-27   6.0625 
 1994-09-28    0.375 
 1994-09-29    0.125 
 1994-09-30   2.8125 
 1994-10-01   6.3125 
 1994-10-02   16.375 
 1994-10-03    0.625 
 1994-10-04   1.1875 
 1994-10-05   0.5625 
 1994-10-06   20.125 
 1994-10-07   4.0625 
 1994-10-08    0.875 
 1994-10-09   0.0625 
 1994-10-10   24.125 
 1994-10-11    0.625 
 1994-10-12        0 
 1994-10-13        0 
 1994-10-14        0 
 1994-10-15        0 
 1994-10-16    0.375 
 1994-10-17   0.0625 
 1994-10-18        0 
 1994-10-19    0.125 
 1994-10-20        0 
 1994-10-21        0 
 1994-10-22        0 
 1994-10-23   0.0625 
 1994-10-24   0.1875 
 1994-10-25   0.6875 
 1994-10-26    0.125 
 1994-10-27     0.25 
 1994-10-28   2.1875 
 1994-10-29    8.875 
 1994-10-30    0.375 
 1994-10-31   1.0625 
 1994-11-01   2.0625 
 1994-11-02   0.9375 
 1994-11-03   1.4375 
 1994-11-04        5 
 1994-11-05    27.75 
 1994-11-06  45.6875 
 1994-11-07    46.25 
 1994-11-08  15.3125 
 1994-11-09   0.0625 
 1994-11-10        0 
 1994-11-11   0.3125 
 1994-11-12    0.375 
 1994-11-13    16.75 
 1994-11-14  32.0625 
 1994-11-15    1.875 
 1994-11-16        0 
 1994-11-17        0 
 1994-11-18        0 
 1994-11-19     6.25 
 1994-11-20     9.25 
 1994-11-21   3.6875 
 1994-11-22        0 
 1994-11-23        0 
 1994-11-24        0 
 1994-11-25   2.9375 
 1994-11-26   5.9375 
 1994-11-27   1.3125 
 1994-11-28        0 
 1994-11-29  16.1875 
 1994-11-30   6.4375 
 1994-12-01        0 
 1994-12-02        0 
 1994-12-03        0 
 1994-12-04        0 
 1994-12-05        0 
 1994-12-06        0 
 1994-12-07   5.1875 
 1994-12-08        0 
 1994-12-09        0 
 1994-12-10        0 
 1994-12-11        0 
 1994-12-12     0.25 
 1994-12-13        0 
 1994-12-14        0 
 1994-12-15        0 
 1994-12-16        0 
 1994-12-17        0 
 1994-12-18        0 
 1994-12-19      0.5 
 1994-12-20    0.125 
 1994-12-21        0 
 1994-12-22        0 
 1994-12-23        0 
 1994-12-24        0 
 1994-12-25        0 
 1994-12-26   0.1875 
 1994-12-27        0 
 1994-12-28   5.6875 
