#      date    value 
 2007-01-01        0 
 2007-01-02        0 
 2007-01-03        0 
 2007-01-04        0 
 2007-01-05   6.0625 
 2007-01-06  14.9375 
 2007-01-07  12.5625 
 2007-01-08   2.6875 
 2007-01-09        0 
 2007-01-10        0 
 2007-01-11        0 
 2007-01-12        0 
 2007-01-13        0 
 2007-01-14        0 
 2007-01-15        0 
 2007-01-16   4.5625 
 2007-01-17     1.25 
 2007-01-18        0 
 2007-01-19        0 
 2007-01-20        0 
 2007-01-21   1.3125 
 2007-01-22        0 
 2007-01-23        0 
 2007-01-24        0 
 2007-01-25        0 
 2007-01-26      2.5 
 2007-01-27        0 
 2007-01-28        0 
 2007-01-29        0 
 2007-01-30        0 
 2007-01-31        0 
 2007-02-01        0 
 2007-02-02        0 
 2007-02-03        0 
 2007-02-04        0 
 2007-02-05        0 
 2007-02-06        0 
 2007-02-07        0 
 2007-02-08   2.3125 
 2007-02-09   0.0625 
 2007-02-10        0 
 2007-02-11        0 
 2007-02-12        0 
 2007-02-13   0.0625 
 2007-02-14  17.9375 
 2007-02-15   1.0625 
 2007-02-16        0 
 2007-02-17  41.3125 
 2007-02-18    0.375 
 2007-02-19        0 
 2007-02-20        0 
 2007-02-21        0 
 2007-02-22    0.625 
 2007-02-23   7.5625 
 2007-02-24   0.6875 
 2007-02-25        0 
 2007-02-26        0 
 2007-02-27   7.1875 
 2007-02-28        0 
 2007-03-01        0 
 2007-03-02        0 
 2007-03-03        0 
 2007-03-04    0.875 
 2007-03-05  14.8125 
 2007-03-06   0.0625 
 2007-03-07        0 
 2007-03-08        0 
 2007-03-09        0 
 2007-03-10   26.625 
 2007-03-11   0.1875 
 2007-03-12    0.125 
 2007-03-13        0 
 2007-03-14        0 
 2007-03-15        0 
 2007-03-16        0 
 2007-03-17        0 
 2007-03-18        0 
 2007-03-19        0 
 2007-03-20        0 
 2007-03-21        0 
 2007-03-22   0.3125 
 2007-03-23        0 
 2007-03-24  43.3125 
 2007-03-25    1.625 
 2007-03-26        0 
 2007-03-27    0.125 
 2007-03-28        0 
 2007-03-29    8.125 
 2007-03-30        0 
 2007-03-31  23.5625 
 2007-04-01    0.125 
 2007-04-02        0 
 2007-04-03        0 
 2007-04-04    0.125 
 2007-04-05        0 
 2007-04-06        0 
 2007-04-07   8.0625 
 2007-04-08   0.3125 
 2007-04-09        0 
 2007-04-10        0 
 2007-04-11        0 
 2007-04-12        0 
 2007-04-13   4.5625 
 2007-04-14        0 
 2007-04-15        0 
 2007-04-16   3.9375 
 2007-04-17        0 
 2007-04-18     7.75 
 2007-04-19        0 
 2007-04-20        0 
 2007-04-21   0.0625 
 2007-04-22    8.125 
 2007-04-23    0.125 
 2007-04-24   0.4375 
 2007-04-25        0 
 2007-04-26        0 
 2007-04-27        0 
 2007-04-28   1.1875 
 2007-04-29    0.125 
 2007-04-30   2.1875 
 2007-05-01   17.375 
 2007-05-02   8.6875 
 2007-05-03   1.6875 
 2007-05-04        0 
 2007-05-05   8.8125 
 2007-05-06  26.0625 
 2007-05-07        0 
 2007-05-08        0 
 2007-05-09        0 
 2007-05-10     6.25 
 2007-05-11        0 
 2007-05-12        0 
 2007-05-13        0 
 2007-05-14        0 
 2007-05-15        0 
 2007-05-16  14.0625 
 2007-05-17   5.5625 
 2007-05-18   3.3125 
 2007-05-19        0 
 2007-05-20        0 
 2007-05-21        0 
 2007-05-22        0 
 2007-05-23        0 
 2007-05-24     9.25 
 2007-05-25  47.9375 
 2007-05-26        0 
 2007-05-27        0 
 2007-05-28        0 
 2007-05-29        0 
 2007-05-30     4.75 
 2007-05-31    0.375 
 2007-06-01        0 
 2007-06-02        0 
 2007-06-03        0 
 2007-06-04        0 
 2007-06-05        0 
 2007-06-06        0 
 2007-06-07        0 
 2007-06-08  31.0625 
 2007-06-09   72.625 
 2007-06-10    18.25 
 2007-06-11        0 
 2007-06-12        0 
 2007-06-13     3.75 
 2007-06-14  14.1875 
 2007-06-15    0.125 
 2007-06-16        0 
 2007-06-17    7.375 
 2007-06-18   3.0625 
 2007-06-19        0 
 2007-06-20        0 
 2007-06-21   1.1875 
 2007-06-22  30.1875 
 2007-06-23    3.375 
 2007-06-24  66.8125 
 2007-06-25    3.625 
 2007-06-26   0.1875 
 2007-06-27        0 
 2007-06-28   0.0625 
 2007-06-29   8.6875 
 2007-06-30        0 
 2007-07-01    2.625 
 2007-07-02    11.75 
 2007-07-03   2.0625 
 2007-07-04   9.3125 
 2007-07-05        0 
 2007-07-06     0.25 
 2007-07-07        0 
 2007-07-08    0.125 
 2007-07-09   6.1875 
 2007-07-10       37 
 2007-07-11   3.6875 
 2007-07-12  44.1875 
 2007-07-13  39.6875 
 2007-07-14  155.938 
 2007-07-15     0.25 
 2007-07-16  32.5625 
 2007-07-17  11.0625 
 2007-07-18    0.125 
 2007-07-19   0.3125 
 2007-07-20  26.3125 
 2007-07-21   4.5625 
 2007-07-22   0.0625 
 2007-07-23        0 
 2007-07-24        0 
 2007-07-25    0.125 
 2007-07-26   4.3125 
 2007-07-27   0.1875 
 2007-07-28        0 
 2007-07-29  16.8125 
 2007-07-30   3.9375 
 2007-07-31        0 
 2007-08-01        0 
 2007-08-02   0.3125 
 2007-08-03   0.5625 
 2007-08-04   2.3125 
 2007-08-05        0 
 2007-08-06        0 
 2007-08-07        0 
 2007-08-08   0.0625 
 2007-08-09        0 
 2007-08-10        0 
 2007-08-11        0 
 2007-08-12        0 
 2007-08-13        0 
 2007-08-14    0.375 
 2007-08-15        0 
 2007-08-16        0 
 2007-08-17        0 
 2007-08-18        0 
 2007-08-19    1.875 
 2007-08-20      2.5 
 2007-08-21   0.5625 
 2007-08-22  32.6875 
 2007-08-23  16.8125 
 2007-08-24   0.0625 
 2007-08-25        0 
 2007-08-26        0 
 2007-08-27        0 
 2007-08-28   3.5625 
 2007-08-29     2.25 
 2007-08-30   7.8125 
 2007-08-31       15 
 2007-09-01   1.0625 
 2007-09-02        0 
 2007-09-03        0 
 2007-09-04        0 
 2007-09-05    4.125 
 2007-09-06   5.1875 
 2007-09-07   0.0625 
 2007-09-08        0 
 2007-09-09     1.25 
 2007-09-10    1.375 
 2007-09-11  86.9375 
 2007-09-12   0.0625 
 2007-09-13   1.0625 
 2007-09-14    0.375 
 2007-09-15   16.375 
 2007-09-16   7.3125 
 2007-09-17   0.0625 
 2007-09-18        0 
 2007-09-19        0 
 2007-09-20        0 
 2007-09-21        0 
 2007-09-22        0 
 2007-09-23        0 
 2007-09-24    2.625 
 2007-09-25        0 
 2007-09-26        0 
 2007-09-27        0 
 2007-09-28   0.5625 
 2007-09-29    6.125 
 2007-09-30  17.0625 
 2007-10-01   0.9375 
 2007-10-02        2 
 2007-10-03        0 
 2007-10-04   3.4375 
 2007-10-05        0 
 2007-10-06        0 
 2007-10-07    8.125 
 2007-10-08  11.1875 
 2007-10-09    0.375 
 2007-10-10        0 
 2007-10-11        0 
 2007-10-12        0 
 2007-10-13        0 
 2007-10-14        0 
 2007-10-15   1.0625 
 2007-10-16    6.125 
 2007-10-17        0 
 2007-10-18        0 
 2007-10-19  32.8125 
 2007-10-20        0 
 2007-10-21        0 
 2007-10-22        0 
 2007-10-23        0 
 2007-10-24        0 
 2007-10-25   0.5625 
 2007-10-26    15.75 
 2007-10-27    25.75 
 2007-10-28        0 
 2007-10-29        0 
 2007-10-30     1.75 
 2007-10-31        0 
 2007-11-01    1.375 
 2007-11-02        0 
 2007-11-03        0 
 2007-11-04        0 
 2007-11-05   11.875 
 2007-11-06        0 
 2007-11-07        0 
 2007-11-08        0 
 2007-11-09   1.0625 
 2007-11-10   6.6875 
 2007-11-11    4.875 
 2007-11-12    0.375 
 2007-11-13        0 
 2007-11-14        0 
 2007-11-15        0 
 2007-11-16        0 
 2007-11-17        0 
 2007-11-18        0 
 2007-11-19        0 
 2007-11-20        0 
 2007-11-21        0 
 2007-11-22        0 
 2007-11-23        0 
 2007-11-24        0 
 2007-11-25        0 
 2007-11-26    0.125 
 2007-11-27    0.625 
 2007-11-28        0 
 2007-11-29        0 
 2007-11-30        0 
 2007-12-01        0 
 2007-12-02     0.75 
 2007-12-03     8.25 
 2007-12-04   1.0625 
 2007-12-05        0 
 2007-12-06        0 
 2007-12-07        0 
 2007-12-08        0 
 2007-12-09        0 
 2007-12-10        0 
 2007-12-11   1.4375 
 2007-12-12   5.0625 
 2007-12-13   7.0625 
 2007-12-14    0.125 
 2007-12-15    0.375 
 2007-12-16        0 
 2007-12-17        0 
 2007-12-18        0 
 2007-12-19        0 
 2007-12-20        0 
 2007-12-21        0 
 2007-12-22  47.4375 
 2007-12-23        0 
 2007-12-24        0 
 2007-12-25        0 
 2007-12-26        0 
 2007-12-27    0.125 
 2007-12-28   32.875 
 2007-12-29      1.5 
 2007-12-30   0.8125 
 2007-12-31        0 
